,Model,Human,Ind
1003,85.0,60.0,55.0
1004,70.0,74.0,55.0
1005,70.0,67.0,55.0
1006,50.0,17.0,55.0
1007,90.0,26.0,55.0
1008,70.0,67.0,57.0
1009,75.0,17.0,57.0
1010,80.0,40.0,57.0
1011,70.0,35.0,57.0
1012,50.0,,57.0
1013,75.0,65.0,57.0
1014,90.0,23.0,57.0
1015,50.0,3.0,57.0
1016,75.0,60.0,57.0
1017,80.0,87.0,57.0
1018,70.0,18.0,57.0
1019,70.0,7.0,57.0
1020,80.0,59.0,57.0
1021,100.0,31.0,57.0
1022,90.0,16.0,57.0
1023,100.0,55.0,57.0
1024,90.0,19.0,57.0
1025,50.0,55.0,57.0
1026,70.0,18.0,57.0
1027,100.0,55.0,57.0
1028,80.0,76.0,57.0
1029,90.0,89.0,57.0
1030,75.0,18.0,57.0
1031,50.0,48.0,57.0
1032,100.0,97.0,57.0
1033,70.0,11.0,57.0
1034,85.0,75.0,57.0
1035,100.0,48.0,57.0
1036,90.0,51.0,57.0
1037,75.0,74.0,57.0
1038,100.0,95.0,57.0
1039,90.0,27.0,57.0
1040,70.0,57.0,57.0
1041,70.0,7.0,57.0
1042,80.0,42.0,57.0
1043,80.0,33.0,57.0
1044,100.0,56.0,57.0
1045,85.0,72.0,57.0
1046,70.0,57.0,57.0
1047,70.0,77.0,57.0
1048,50.0,75.0,57.0
1049,90.0,15.0,57.0
1050,70.0,18.0,59.0
1051,75.0,6.0,59.0
1052,80.0,13.0,59.0
1053,70.0,16.0,59.0
1054,50.0,,59.0
1055,75.0,80.0,59.0
1056,90.0,79.0,59.0
1057,50.0,19.0,59.0
1058,75.0,17.0,59.0
1059,80.0,24.0,59.0
1060,70.0,50.0,59.0
1061,70.0,17.0,59.0
1062,80.0,19.0,59.0
1063,100.0,22.0,59.0
1064,90.0,89.0,59.0
1065,100.0,14.0,59.0
1066,90.0,6.0,59.0
1067,50.0,14.0,59.0
1068,70.0,83.0,59.0
1069,100.0,50.0,59.0
1070,80.0,59.0,59.0
1071,90.0,61.0,59.0
1072,75.0,37.0,59.0
1073,50.0,19.0,59.0
1074,100.0,88.0,59.0
1075,70.0,18.0,59.0
1076,85.0,82.0,59.0
1077,100.0,14.0,59.0
1078,90.0,52.0,59.0
1079,75.0,95.0,59.0
1080,100.0,93.0,59.0
1081,90.0,57.0,59.0
1082,70.0,50.0,59.0
1083,70.0,76.0,59.0
1084,80.0,5.0,59.0
1085,80.0,52.0,59.0
1086,100.0,73.0,59.0
1087,85.0,71.0,59.0
1088,70.0,49.0,59.0
1089,70.0,31.0,59.0
1090,50.0,22.0,59.0
1091,90.0,50.0,59.0
1092,70.0,19.0,61.0
1093,75.0,47.0,61.0
1094,80.0,70.0,61.0
1095,70.0,20.0,61.0
1096,50.0,,61.0
1097,75.0,66.0,61.0
1098,90.0,79.0,61.0
1099,50.0,14.0,61.0
1100,75.0,78.0,61.0
1101,80.0,18.0,61.0
1102,70.0,17.0,61.0
1103,70.0,57.0,61.0
1104,80.0,70.0,61.0
1105,100.0,69.0,61.0
1106,90.0,21.0,61.0
1107,100.0,54.0,61.0
1108,90.0,78.0,61.0
1109,50.0,8.0,61.0
1110,70.0,15.0,61.0
1111,100.0,24.0,61.0
1112,80.0,26.0,61.0
1113,90.0,84.0,61.0
1114,75.0,9.0,61.0
1115,50.0,33.0,61.0
1116,100.0,51.0,61.0
1117,70.0,79.0,61.0
1118,85.0,74.0,61.0
1119,100.0,81.0,61.0
1120,90.0,71.0,61.0
1121,75.0,75.0,61.0
1122,100.0,23.0,61.0
1123,90.0,19.0,61.0
1124,70.0,73.0,61.0
1125,70.0,21.0,61.0
1126,80.0,55.0,61.0
1127,80.0,73.0,61.0
1128,100.0,80.0,61.0
1129,85.0,70.0,61.0
1130,70.0,13.0,61.0
1131,70.0,29.0,61.0
1132,50.0,79.0,61.0
1133,90.0,79.0,61.0
1134,70.0,2.0,63.0
1135,75.0,30.0,63.0
1136,80.0,80.0,63.0
1137,70.0,78.0,63.0
1138,50.0,,63.0
1139,75.0,82.0,63.0
1140,90.0,41.0,63.0
1141,50.0,35.0,63.0
1142,75.0,89.0,63.0
1143,80.0,83.0,63.0
1144,70.0,25.0,63.0
1145,70.0,68.0,63.0
1146,80.0,71.0,63.0
1147,100.0,98.0,63.0
1148,90.0,65.0,63.0
1149,100.0,65.0,63.0
1150,90.0,28.0,63.0
1151,50.0,77.0,63.0
1152,70.0,91.0,63.0
1153,100.0,61.0,63.0
1154,80.0,98.0,63.0
1155,90.0,98.0,63.0
1156,75.0,99.0,63.0
1157,50.0,99.0,63.0
1158,100.0,54.0,63.0
1159,70.0,38.0,63.0
1160,85.0,98.0,63.0
1161,100.0,62.0,63.0
1162,90.0,38.0,63.0
1163,75.0,22.0,63.0
1164,100.0,98.0,63.0
1165,90.0,10.0,63.0
1166,70.0,23.0,63.0
1167,70.0,83.0,63.0
1168,80.0,21.0,63.0
1169,80.0,50.0,63.0
1170,100.0,98.0,63.0
1171,85.0,67.0,63.0
1172,70.0,89.0,63.0
1173,70.0,61.0,63.0
1174,50.0,33.0,63.0
1175,90.0,85.0,63.0
1176,70.0,40.0,64.0
1177,75.0,15.0,64.0
1178,80.0,31.0,64.0
1179,70.0,6.0,64.0
1180,50.0,,64.0
1181,75.0,20.0,64.0
1182,90.0,86.0,64.0
1183,50.0,33.0,64.0
1184,75.0,14.0,64.0
1185,80.0,15.0,64.0
1186,70.0,61.0,64.0
1187,70.0,38.0,64.0
1188,80.0,30.0,64.0
1189,100.0,43.0,64.0
1190,90.0,70.0,64.0
1191,100.0,77.0,64.0
1192,90.0,49.0,64.0
1193,50.0,49.0,64.0
1194,70.0,27.0,64.0
1195,100.0,0.0,64.0
1196,80.0,16.0,64.0
1197,90.0,53.0,64.0
1198,75.0,22.0,64.0
1199,50.0,70.0,64.0
1200,100.0,76.0,64.0
1201,70.0,2.0,64.0
1202,85.0,59.0,64.0
1203,100.0,55.0,64.0
1204,90.0,74.0,64.0
1205,75.0,86.0,64.0
1206,100.0,86.0,64.0
1207,90.0,67.0,64.0
1208,70.0,60.0,64.0
1209,70.0,78.0,64.0
1210,80.0,61.0,64.0
1211,80.0,29.0,64.0
1212,100.0,33.0,64.0
1213,85.0,79.0,64.0
1214,70.0,75.0,64.0
1215,70.0,46.0,64.0
1216,50.0,10.0,64.0
1217,90.0,69.0,64.0
1218,70.0,69.0,66.0
1219,75.0,48.0,66.0
1220,80.0,35.0,66.0
1221,70.0,31.0,66.0
1222,50.0,,66.0
1223,75.0,40.0,66.0
1224,90.0,77.0,66.0
1225,50.0,60.0,66.0
1226,75.0,39.0,66.0
1227,80.0,75.0,66.0
1228,70.0,54.0,66.0
1229,70.0,78.0,66.0
1230,80.0,54.0,66.0
1231,100.0,82.0,66.0
1232,90.0,33.0,66.0
1233,100.0,75.0,66.0
1234,90.0,66.0,66.0
1235,50.0,71.0,66.0
1236,70.0,76.0,66.0
1237,100.0,70.0,66.0
1238,80.0,60.0,66.0
1239,90.0,84.0,66.0
1240,75.0,62.0,66.0
1241,50.0,62.0,66.0
1242,100.0,87.0,66.0
1243,70.0,78.0,66.0
1244,85.0,62.0,66.0
1245,100.0,26.0,66.0
1246,90.0,70.0,66.0
1247,75.0,77.0,66.0
1248,100.0,99.0,66.0
1249,90.0,82.0,66.0
1250,70.0,44.0,66.0
1251,70.0,74.0,66.0
1252,80.0,13.0,66.0
1253,80.0,43.0,66.0
1254,100.0,13.0,66.0
1255,85.0,29.0,66.0
1256,70.0,75.0,66.0
1257,70.0,40.0,66.0
1258,50.0,53.0,66.0
1259,90.0,87.0,66.0
1260,70.0,8.0,68.0
1261,75.0,7.0,68.0
1262,80.0,13.0,68.0
1263,70.0,5.0,68.0
1264,50.0,,68.0
1265,75.0,16.0,68.0
1266,90.0,50.0,68.0
1267,50.0,7.0,68.0
1268,75.0,8.0,68.0
1269,80.0,31.0,68.0
1270,70.0,9.0,68.0
1271,70.0,11.0,68.0
1272,80.0,22.0,68.0
1273,100.0,4.0,68.0
1274,90.0,50.0,68.0
1275,100.0,16.0,68.0
1276,90.0,5.0,68.0
1277,50.0,23.0,68.0
1278,70.0,26.0,68.0
1279,100.0,37.0,68.0
1280,80.0,8.0,68.0
1281,90.0,65.0,68.0
1282,75.0,18.0,68.0
1283,50.0,30.0,68.0
1284,100.0,46.0,68.0
1285,70.0,6.0,68.0
1286,85.0,39.0,68.0
1287,100.0,6.0,68.0
1288,90.0,42.0,68.0
1289,75.0,27.0,68.0
1290,100.0,9.0,68.0
1291,90.0,28.0,68.0
1292,70.0,28.0,68.0
1293,70.0,49.0,68.0
1294,80.0,32.0,68.0
1295,80.0,49.0,68.0
1296,100.0,16.0,68.0
1297,85.0,29.0,68.0
1298,70.0,19.0,68.0
1299,70.0,43.0,68.0
1300,50.0,22.0,68.0
1301,90.0,33.0,68.0
1302,70.0,1.0,74.0
1303,75.0,23.0,74.0
1304,80.0,34.0,74.0
1305,70.0,24.0,74.0
1306,50.0,,74.0
1307,75.0,68.0,74.0
1308,90.0,13.0,74.0
1309,50.0,33.0,74.0
1310,75.0,12.0,74.0
1311,80.0,1.0,74.0
1312,70.0,35.0,74.0
1313,70.0,48.0,74.0
1314,80.0,52.0,74.0
1315,100.0,30.0,74.0
1316,90.0,77.0,74.0
1317,100.0,5.0,74.0
1318,90.0,12.0,74.0
1319,50.0,24.0,74.0
1320,70.0,30.0,74.0
1321,100.0,52.0,74.0
1322,80.0,0.0,74.0
1323,90.0,28.0,74.0
1324,75.0,1.0,74.0
1325,50.0,45.0,74.0
1326,100.0,70.0,74.0
1327,70.0,71.0,74.0
1328,85.0,1.0,74.0
1329,100.0,49.0,74.0
1330,90.0,85.0,74.0
1331,75.0,52.0,74.0
1332,100.0,0.0,74.0
1333,90.0,40.0,74.0
1334,70.0,72.0,74.0
1335,70.0,50.0,74.0
1336,80.0,36.0,74.0
1337,80.0,52.0,74.0
1338,100.0,76.0,74.0
1339,85.0,28.0,74.0
1340,70.0,20.0,74.0
1341,70.0,26.0,74.0
1342,50.0,50.0,74.0
1343,90.0,12.0,74.0
1344,70.0,20.0,75.0
1345,75.0,56.0,75.0
1346,80.0,66.0,75.0
1347,70.0,21.0,75.0
1348,50.0,,75.0
1349,75.0,20.0,75.0
1350,90.0,76.0,75.0
1351,50.0,62.0,75.0
1352,75.0,63.0,75.0
1353,80.0,28.0,75.0
1354,70.0,48.0,75.0
1355,70.0,40.0,75.0
1356,80.0,52.0,75.0
1357,100.0,71.0,75.0
1358,90.0,31.0,75.0
1359,100.0,70.0,75.0
1360,90.0,17.0,75.0
1361,50.0,38.0,75.0
1362,70.0,85.0,75.0
1363,100.0,53.0,75.0
1364,80.0,65.0,75.0
1365,90.0,16.0,75.0
1366,75.0,28.0,75.0
1367,50.0,3.0,75.0
1368,100.0,96.0,75.0
1369,70.0,37.0,75.0
1370,85.0,18.0,75.0
1371,100.0,30.0,75.0
1372,90.0,65.0,75.0
1373,75.0,45.0,75.0
1374,100.0,92.0,75.0
1375,90.0,20.0,75.0
1376,70.0,35.0,75.0
1377,70.0,30.0,75.0
1378,80.0,31.0,75.0
1379,80.0,58.0,75.0
1380,100.0,29.0,75.0
1381,85.0,18.0,75.0
1382,70.0,58.0,75.0
1383,70.0,67.0,75.0
1384,50.0,33.0,75.0
1385,90.0,86.0,75.0
1386,70.0,65.0,78.0
1387,75.0,21.0,78.0
1388,80.0,44.0,78.0
1389,70.0,59.0,78.0
1390,50.0,,78.0
1391,75.0,50.0,78.0
1392,90.0,80.0,78.0
1393,50.0,73.0,78.0
1394,75.0,54.0,78.0
1395,80.0,66.0,78.0
1396,70.0,59.0,78.0
1397,70.0,55.0,78.0
1398,80.0,9.0,78.0
1399,100.0,61.0,78.0
1400,90.0,70.0,78.0
1401,100.0,78.0,78.0
1402,90.0,44.0,78.0
1403,50.0,67.0,78.0
1404,70.0,38.0,78.0
1405,100.0,55.0,78.0
1406,80.0,52.0,78.0
1407,90.0,39.0,78.0
1408,75.0,84.0,78.0
1409,50.0,56.0,78.0
1410,100.0,99.0,78.0
1411,70.0,7.0,78.0
1412,85.0,47.0,78.0
1413,100.0,79.0,78.0
1414,90.0,42.0,78.0
1415,75.0,95.0,78.0
1416,100.0,68.0,78.0
1417,90.0,67.0,78.0
1418,70.0,32.0,78.0
1419,70.0,34.0,78.0
1420,80.0,16.0,78.0
1421,80.0,60.0,78.0
1422,100.0,74.0,78.0
1423,85.0,39.0,78.0
1424,70.0,63.0,78.0
1425,70.0,71.0,78.0
1426,50.0,21.0,78.0
1427,90.0,36.0,78.0
1428,70.0,5.0,83.0
1429,75.0,12.0,83.0
1430,80.0,8.0,83.0
1431,70.0,13.0,83.0
1432,50.0,,83.0
1433,75.0,52.0,83.0
1434,90.0,41.0,83.0
1435,50.0,2.0,83.0
1436,75.0,3.0,83.0
1437,80.0,24.0,83.0
1438,70.0,8.0,83.0
1439,70.0,14.0,83.0
1440,80.0,64.0,83.0
1441,100.0,27.0,83.0
1442,90.0,45.0,83.0
1443,100.0,19.0,83.0
1444,90.0,7.0,83.0
1445,50.0,20.0,83.0
1446,70.0,53.0,83.0
1447,100.0,39.0,83.0
1448,80.0,66.0,83.0
1449,90.0,72.0,83.0
1450,75.0,3.0,83.0
1451,50.0,48.0,83.0
1452,100.0,93.0,83.0
1453,70.0,0.0,83.0
1454,85.0,16.0,83.0
1455,100.0,7.0,83.0
1456,90.0,34.0,83.0
1457,75.0,63.0,83.0
1458,100.0,72.0,83.0
1459,90.0,21.0,83.0
1460,70.0,10.0,83.0
1461,70.0,2.0,83.0
1462,80.0,8.0,83.0
1463,80.0,41.0,83.0
1464,100.0,60.0,83.0
1465,85.0,60.0,83.0
1466,70.0,44.0,83.0
1467,70.0,16.0,83.0
1468,50.0,10.0,83.0
1469,90.0,64.0,83.0
